date,open,high,low,close,volume
2015-04-24,170.23,170.85,168.74,169.78,3888439
2015-04-27,170.89,171.49,170.3,170.73,3168575
2015-04-28,170.83,174.69,170.02,173.92,5816654
2015-04-29,173.4,175.13,172.8,174.4,4518381
2015-04-30,173.77,174.28,170.3,171.29,5062913
2015-05-01,173.2,174.0,172.42,173.67,3312052
2015-05-04,174.47,176.3,173.7,173.97,4027978
2015-05-05,173.51,174.23,171.96,173.08,3593620
2015-05-06,172.9,174.05,168.86,170.05,3612606
2015-05-07,169.63,171.98,169.04,170.99,2472687
2015-05-08,172.94,173.33,172.24,172.68,3092602
2015-05-11,172.65,172.99,170.86,171.12,2661030
2015-05-12,170.55,171.49,168.84,170.55,2962412
2015-05-13,171.24,172.74,170.75,172.28,2457521
2015-05-14,173.5,174.4,173.22,174.05,2439070
2015-05-15,173.91,174.41,172.6,173.26,2916579
2015-05-18,173.44,173.49,172.3,173.06,1970630
2015-05-19,172.97,173.75,171.93,173.48,2523002
2015-05-20,173.33,174.44,172.46,173.76,2300693
2015-05-21,173.32,174.14,173.04,173.34,2295596
2015-05-22,173.04,173.39,172.19,172.22,2849692
2015-05-26,172.11,172.12,169.13,170.13,3854170
2015-05-27,171.16,172.48,170.49,172.0,2764378
2015-05-28,171.45,171.84,170.66,171.71,1731372
2015-05-29,171.35,171.35,169.65,169.65,4091981
2015-06-01,170.21,171.04,169.03,170.18,2985479
2015-06-02,169.66,170.45,168.43,169.65,2571862
2015-06-03,170.5,171.56,169.63,169.92,2131031
2015-06-04,169.53,170.6,167.93,168.38,3079334
2015-06-05,168.25,168.91,167.2,167.4,3100505
2015-06-08,167.17,167.28,165.02,165.34,3758726
2015-06-09,165.34,166.02,163.37,165.68,3395901
2015-06-10,166.49,169.39,166.06,168.92,4680545
2015-06-11,169.26,170.44,168.54,168.78,3464013
2015-06-12,168.23,168.3,166.69,166.99,3065085
2015-06-15,165.33,166.44,164.25,166.26,4245657
2015-06-16,166.33,167.4,165.91,166.84,3249842
2015-06-17,167.0,167.85,166.1,167.17,2862993
2015-06-18,167.05,168.72,167.05,168.25,3330864
2015-06-19,167.62,168.42,166.77,166.99,7073984
2015-06-22,167.65,168.34,167.2,167.73,2335796
2015-06-23,168.38,169.97,167.57,168.62,3701637
2015-06-24,168.71,168.84,166.83,166.97,3548093
2015-06-25,167.8,168.13,166.08,166.08,2408885
2015-06-26,166.23,166.81,165.23,165.46,8945985
2015-06-29,163.92,165.35,162.89,162.97,3314684
2015-06-30,163.99,164.0,162.12,162.66,3597288
2015-07-01,163.97,165.61,163.6,164.49,3214547
2015-07-02,165.05,165.32,164.42,165.09,2852696
2015-07-06,163.83,165.23,163.52,164.73,3079833
2015-07-07,164.94,165.35,162.23,165.0,3549861
2015-07-08,164.0,164.94,162.68,163.16,2776286
2015-07-09,165.34,165.51,163.7,163.85,4199708
2015-07-10,165.66,167.4,165.52,166.95,4538349
2015-07-13,167.93,169.89,167.52,169.38,4228963
2015-07-14,169.43,169.54,168.24,168.61,3025263
2015-07-15,168.48,169.27,168.0,168.53,1998004
2015-07-16,169.47,171.09,169.16,171.0,3529874
2015-07-17,170.33,172.52,170.1,172.51,4356404
2015-07-20,172.79,173.78,172.14,173.22,7377818
2015-07-21,164.34,166.35,162.02,163.07,13752277
2015-07-22,162.73,163.07,159.7,160.35,7181841
2015-07-23,160.27,162.75,159.83,161.73,5034246
2015-07-24,161.29,161.93,159.41,159.75,3778186
2015-07-27,159.0,160.18,158.6,159.07,3706240
2015-07-28,159.91,160.19,158.5,160.05,2721040
2015-07-29,160.0,161.5,159.39,161.09,3378396
2015-07-30,160.5,161.4,159.75,160.96,1994665
2015-07-31,161.4,162.06,160.63,161.99,3580226
2015-08-03,161.7,161.85,157.9,158.71,4615682
2015-08-04,158.4,158.82,156.87,157.6,5260575
2015-08-05,159.1,159.54,157.48,157.9,3472774
2015-08-06,157.13,157.54,156.18,156.32,3004796
2015-08-07,155.89,156.25,154.34,155.12,3794897
2015-08-10,156.77,157.47,156.12,156.75,4613391
2015-08-11,155.96,155.99,154.86,155.51,3167111
2015-08-12,154.26,156.52,153.95,156.16,3624852
2015-08-13,156.06,156.09,154.32,155.07,2533378
2015-08-14,155.0,156.21,154.58,155.75,3226434
2015-08-17,155.2,156.69,154.7,156.31,2249554
2015-08-18,155.51,156.52,155.25,156.01,2018337
2015-08-19,155.15,155.67,153.41,153.94,4206381
2015-08-20,152.74,153.91,152.5,152.66,3954331
2015-08-21,151.5,153.19,148.7,148.85,7318353
2015-08-24,143.47,147.76,142.32,143.47,10071564
2015-08-25,146.94,147.11,140.62,140.96,6890404
2015-08-26,144.09,146.98,142.14,146.7,6196543
2015-08-27,148.5,148.97,145.66,148.54,4976632
2015-08-28,147.75,148.2,147.18,147.98,4076276
2015-08-31,147.38,148.4,146.26,147.89,4093078
2015-09-01,144.91,144.98,141.85,142.68,5272016
2015-09-02,144.74,145.08,143.18,145.05,4252028
2015-09-03,146.05,148.03,145.77,146.78,3603518
2015-09-04,144.57,145.4,143.32,143.7,4201068
2015-09-08,145.86,147.34,145.66,147.23,3933276
2015-09-09,148.74,149.04,144.85,145.05,3407761
2015-09-10,145.85,147.16,144.51,146.2,3458815
2015-09-11,145.91,147.5,145.67,147.37,3115053
2015-09-14,147.37,147.37,145.41,145.65,3226747
2015-09-15,146.6,147.93,145.76,147.53,2717060
2015-09-16,147.84,148.89,147.54,148.41,2796403
2015-09-17,148.1,149.68,147.3,148.14,3953300
2015-09-18,146.05,146.38,143.98,144.51,7975845
2015-09-21,145.39,146.98,144.92,146.48,3809545
2015-09-22,144.62,145.06,143.77,144.43,3564065
2015-09-23,144.21,144.57,142.75,143.66,2674225
2015-09-24,142.6,145.07,141.95,144.41,3280268
2015-09-25,145.55,146.27,144.53,145.42,3474429
2015-09-28,144.42,145.38,142.47,142.52,4317302
2015-09-29,141.99,142.66,141.15,142.47,4763509
2015-09-30,143.69,145.71,143.66,144.97,3946168
2015-10-01,145.31,145.67,141.59,143.59,3880887
2015-10-02,141.05,144.59,140.56,144.58,3054428
2015-10-05,145.82,149.89,145.82,149.04,5131819
2015-10-06,149.06,150.15,148.49,148.78,2987752
2015-10-07,150.04,150.73,148.86,150.09,2989943
2015-10-08,149.69,153.02,149.29,152.28,4794357
2015-10-09,152.46,153.15,151.27,152.39,3531107
2015-10-12,152.4,152.58,150.85,151.14,3227636
2015-10-13,150.78,150.78,149.18,149.62,3915707
2015-10-14,149.6,150.65,149.02,150.01,3353008
2015-10-15,150.91,151.24,148.58,150.09,3476219
2015-10-16,150.45,151.2,149.26,150.39,3483739
2015-10-19,149.85,149.97,148.38,149.22,7954684
2015-10-20,142.49,142.88,140.27,140.64,16025591
2015-10-21,140.25,142.66,139.3,140.92,7134948
2015-10-22,141.74,145.07,141.62,144.09,5583167
2015-10-23,144.61,145.49,143.7,144.68,5370439
2015-10-26,144.75,145.0,143.21,143.66,3489428
2015-10-27,143.51,143.83,137.33,137.86,15008527
2015-10-28,137.92,141.23,137.5,140.83,8511376
2015-10-29,140.36,140.82,139.02,140.55,3710445
2015-10-30,140.44,141.33,139.9,140.08,3983990
2015-11-02,140.5,140.52,139.57,140.37,3822212
2015-11-03,140.02,142.8,139.9,141.88,4349405
2015-11-04,142.55,142.65,141.3,141.63,3516890
2015-11-05,141.61,142.38,139.63,139.89,5096893
2015-11-06,138.6,139.55,137.87,138.25,4744948
2015-11-09,137.92,138.08,134.88,135.31,8075593
2015-11-10,135.36,135.74,134.12,135.47,4520807
2015-11-11,136.09,136.2,134.5,135.02,3164806
2015-11-12,134.7,134.7,133.01,133.04,4701365
2015-11-13,132.95,133.0,131.65,131.75,4613817
2015-11-16,131.79,134.09,131.79,133.71,4190827
2015-11-17,134.22,134.82,133.31,133.82,2815142
2015-11-18,134.79,135.91,134.26,135.82,4149181
2015-11-19,136.21,137.74,136.01,136.74,4753603
2015-11-20,137.37,138.92,137.25,138.5,5176375
2015-11-23,138.53,138.87,137.12,138.46,5137922
2015-11-24,137.65,139.34,137.31,138.6,3407653
2015-11-25,138.37,138.43,137.38,138.0,3238166
2015-11-27,138.0,138.81,137.21,138.46,1415840
2015-11-30,138.61,139.9,138.52,139.42,4545587
2015-12-01,139.58,141.4,139.58,141.28,4195119
2015-12-02,140.93,141.21,139.5,139.7,3725363
2015-12-03,140.1,140.73,138.19,138.92,5909588
2015-12-04,138.09,141.02,137.99,140.43,4571608
2015-12-07,140.16,140.41,138.81,139.55,3279376
2015-12-08,138.28,139.06,137.53,138.05,3905155
2015-12-09,137.38,139.84,136.23,136.61,4614993
2015-12-10,137.03,137.85,135.72,136.78,4222329
2015-12-11,135.23,135.44,133.91,134.57,5333767
2015-12-14,135.31,136.14,134.02,135.93,5116906
2015-12-15,137.4,138.97,137.28,137.79,4238546
2015-12-16,139.12,139.65,137.79,139.29,4345474
2015-12-17,139.35,139.5,136.31,136.75,4089539
2015-12-18,136.41,136.96,134.27,134.9,10026106
2015-12-21,135.83,135.83,134.02,135.5,5617475
2015-12-22,135.88,138.19,135.65,137.93,4263828
2015-12-23,138.3,139.3,138.11,138.54,5164916
2015-12-24,138.43,138.88,138.11,138.25,1495226
2015-12-28,137.74,138.04,136.54,137.61,3143412
2015-12-29,138.25,140.06,138.2,139.78,3943691
2015-12-30,139.58,140.44,139.22,139.34,2989367
2015-12-31,139.07,139.1,137.57,137.62,3462077
2016-01-04,135.6,135.97,134.24,135.95,5208900
2016-01-05,136.76,136.89,134.85,135.85,3924793
2016-01-06,134.38,135.58,133.62,135.17,4310939
2016-01-07,133.7,135.02,132.43,132.86,7025760
2016-01-08,133.18,133.82,131.32,131.63,4762706
2016-01-11,131.81,133.82,131.76,133.23,4974436
2016-01-12,133.65,133.78,131.13,132.9,5078678
2016-01-13,133.5,134.28,131.1,131.17,4675089
2016-01-14,131.93,133.79,131.22,132.91,5708301
2016-01-15,130.01,130.88,128.87,130.03,8942710
2016-01-19,130.11,132.1,128.06,128.11,9703914
2016-01-20,118.46,123.99,118.0,121.86,16133787
2016-01-21,121.3,125.1,120.58,122.91,8845201
2016-01-22,124.67,124.74,121.77,122.5,9237033
2016-01-25,122.1,124.23,121.64,122.08,5427835
2016-01-26,122.25,123.61,122.24,122.59,4613756
2016-01-27,122.73,123.37,120.65,120.96,4999341
2016-01-28,121.26,122.83,121.01,122.22,3942349
2016-01-29,123.28,124.79,122.96,124.79,8208826
2016-02-01,124.4,125.29,123.71,124.83,3570810
2016-02-02,123.67,124.14,122.64,122.94,3279196
2016-02-03,123.99,125.45,122.45,124.72,6222759
2016-02-04,125.08,128.5,125.0,127.65,5240258
2016-02-05,127.22,128.64,125.85,128.57,7155806
2016-02-08,126.0,127.51,124.13,126.98,7255939
