Date,Open,High,Low,Close,Volume
2005-05-02,116.07,116.41,115.52,116.4,55079100
2005-05-03,116.05,116.85,115.69,116.6,83509900
2005-05-04,116.65,117.75,116.28,117.5,80080700
2005-05-05,117.66,119.78,116.69,117.46,94873000
2005-05-06,117.93,117.99,117.0,117.09,59523600
2005-05-09,117.21,118.08,117.05,117.82,42311300
2005-05-10,117.38,117.5,116.39,116.6,70089800
2005-05-11,116.93,117.4,115.85,117.24,90212700
2005-05-12,117.32,117.58,115.95,115.95,91173100
2005-05-13,116.3,116.65,114.8,115.72,83814400
2005-05-16,115.7,116.84,115.66,116.79,47313700
2005-05-17,116.43,117.7,116.16,117.58,58156500
2005-05-18,118.07,119.08,117.63,118.82,74913100
2005-05-19,119.0,119.41,118.7,119.28,59924300
2005-05-20,119.32,119.39,118.74,119.12,45564400
2005-05-23,119.21,120.04,119.19,119.76,50258700
2005-05-24,119.44,119.83,119.2,119.5,49637600
2005-05-25,119.35,119.47,118.83,119.42,47197800
2005-05-26,119.79,120.21,117.77,120.0,40886200
2005-05-27,120.08,120.25,119.8,120.25,24166600
2005-05-31,120.06,120.17,119.39,119.48,40933000
2005-06-01,119.52,120.92,119.45,120.53,67908600
2005-06-02,120.23,120.84,120.1,120.76,38380800
2005-06-03,120.55,120.89,119.73,120.15,57203100
2005-06-06,120.01,120.2,119.55,120.05,35527300
2005-06-07,120.39,121.25,120.0,120.13,64765600
2005-06-08,120.45,120.59,119.67,119.93,46150600
2005-06-09,119.74,120.58,119.44,120.48,55258000
2005-06-10,120.57,120.65,119.6,120.19,35862200
2005-06-13,119.94,121.08,119.81,120.61,48834400
2005-06-14,120.45,121.2,120.38,120.86,31842600
2005-06-15,121.16,121.24,120.23,121.09,50323600
2005-06-16,121.09,121.64,120.92,121.41,45163700
2005-06-17,121.54,121.9,121.2,121.36,50424000
2005-06-20,121.08,121.84,120.94,121.4,39625700
2005-06-21,121.49,121.65,121.03,121.54,38739900
2005-06-22,121.68,121.94,121.07,121.59,43593800
2005-06-23,121.31,121.6,119.83,119.86,59803800
2005-06-24,119.88,119.99,118.84,118.98,55208800
2005-06-27,118.97,119.41,118.75,119.15,48185900
2005-06-28,119.41,120.24,119.37,120.15,40969000
2005-06-29,120.37,120.4,119.77,119.8,40481600
2005-06-30,120.22,120.32,118.95,119.18,59360200
2005-07-01,119.45,119.8,119.21,119.53,47225700
2005-07-05,119.25,120.65,119.19,120.45,48394400
2005-07-06,120.39,120.65,119.41,119.48,51937600
2005-07-07,118.29,119.95,118.26,119.95,97147400
2005-07-08,119.97,121.32,119.72,121.32,61131400
2005-07-11,121.33,122.11,121.31,121.94,48033300
2005-07-12,121.89,122.63,121.64,122.26,50647000
2005-07-13,122.27,122.52,121.99,122.43,40260000
2005-07-14,122.98,123.44,122.49,122.91,60161600
2005-07-15,122.79,123.04,122.36,122.84,53527000
2005-07-18,122.5,122.63,122.05,122.35,53596900
2005-07-19,122.71,123.11,122.41,123.02,56767900
2005-07-20,122.59,123.73,122.3,123.44,67943000
2005-07-21,123.55,123.61,122.47,122.72,89835100
2005-07-22,122.88,123.56,122.63,123.54,51289800
2005-07-25,123.41,123.95,122.85,123.19,55674800
2005-07-26,123.23,123.53,122.95,123.34,42116100
2005-07-27,123.48,123.89,123.05,123.8,41423200
2005-07-28,123.99,124.64,123.64,124.57,45649500
2005-07-29,124.41,124.63,123.4,123.74,57902900
2005-08-01,123.8,124.04,123.45,123.61,38878800
2005-08-02,123.87,124.6,123.74,124.4,43509000
2005-08-03,124.25,124.74,124.12,124.72,35262600
2005-08-04,124.23,124.31,123.57,123.72,46775300
2005-08-05,123.45,123.54,122.67,122.88,48872800
2005-08-08,123.17,123.41,122.38,122.65,46863700
2005-08-09,123.05,123.59,122.87,123.37,46004800
2005-08-10,123.83,124.5,122.82,123.34,71504400
2005-08-11,123.27,124.03,123.01,123.84,55550800
2005-08-12,123.57,129.3,122.75,123.06,52816600
2005-08-15,123.22,123.87,122.83,123.82,35033300
2005-08-16,123.44,123.52,122.09,122.17,69190800
2005-08-17,122.19,122.87,122.03,122.2,59050300
